repositoryName,packages
ulisesbocchio/spring-boot-security-saml,"[org.springframework.security.saml,org.springframework.security.saml.util,org.springframework.security.saml.trust,org.springframework.security.saml.userdetails,org.springframework.security.saml.websso,org.springframework.security.saml.parser,org.springframework.security.saml.key,org.springframework.security.saml.metadata,org.springframework.security.saml.processor,org.springframework.security.saml.context,org.springframework.security.saml.log]"
uniVocity/univocity-parsers,"[org.testng,org.testng.annotations,com.univocity.test]"
unicode-org/cldr,"[org.apache.commons.io,org.w3c.dom,org.xml.sax.helpers,org.jsoup.nodes,org.xml.sax,org.jsoup,com.google,org.apache.jena.arq.querybuilder,org.apache,org.apache.derby.jdbc,com.google.myanmartools,org.xml.sax.ext]"
unidal/frameworks,"[org.unidal.dal.jdbc.test.data.entity,org.unidal.eunit.benchmark.model.entity,org.unidal.test.jetty,org.unidal.dal.jdbc.test.data,org.apache.commons.fileupload,org.testng.xml,org.junit.internal,org.unidal.dal.jdbc.datasource.model.entity,com.mchange.v2.c3p0.impl,org.h2.jdbcx,org.eclipse.jetty.webapp,org.junit.runner,org.junit,org.unidal.dal.jdbc.test.meta.transform,org.apache.commons.fileupload.disk,org.unidal.dal.jdbc.datasource.model.transform,org.eclipse.jetty.server,org.unidal.dal.jdbc.test.meta.entity,org.apache.commons.fileupload.servlet,org.eclipse.jetty.server.handler,org.testng,org.testng.annotations,org.unidal.dal.jdbc.test.data.transform,org.unidal.eunit.model.transform,org.unidal.eunit.model.entity,org.unidal.web.mvc.model.entity,com.mchange.v2.c3p0,org.junit.runners]"
unitsofmeasurement/unit-api,[org.junit.jupiter.api]
upyun/java-sdk,"[org.junit,okhttp3,okhttp3.internal,org.json]"
urbanairship/datacube,"[org.mockito.invocation,org.mockito,com.google,org.joda.time,org.joda.time.base,com.codahale.metrics,org.junit.runner,org.junit,junit.framework,org.mockito.stubbing,org.apache.commons.lang.math,org.apache.commons.lang,org.apache,org.junit.runners,org.joda.time.format]"
usb4java/usb4java,"[org.junit,org.apache.commons.lang3.tuple,org.apache.commons.lang3.builder]"
usethesource/capsule,"[com.pholser.junit.quickcheck.random,com.pholser.junit.quickcheck.runner,com.pholser.junit.quickcheck.internal,com.pholser.junit.quickcheck,com.pholser.junit.quickcheck.generator]"
uudashr/jsmpp,"[org.slf4j,org.jsmpp.util,org.jsmpp.bean,org.apache.log4j,org.jsmpp,org.jsmpp.extra,org.testng,org.testng.annotations,org.jsmpp.session]"
uwolfer/gerrit-rest-java-client,"[org.testng.collections,com.thoughtworks.xstream,org.apache.http.client,org.easymock,org.eclipse.jetty.servlet,com.google,org.apache.http.client.protocol,org.eclipse.jetty.server.handler,com.google.common.truth,org.testng,org.testng.annotations,org.apache.http.client.methods,org.apache.http.client.entity,org.apache.http.impl.auth,org.apache.http.impl.client,org.apache.http.client.config,org.apache.http.auth,org.apache.http.cookie,org.eclipse.jetty.server]"
vaadin/dashboard-demo,"[com.vaadin.v7.ui,com.vaadin.navigator,com.vaadin.v7.data.util,com.vaadin.data.provider,com.vaadin.ui.themes,com.vaadin.v7.data.fieldgroup,com.vaadin.v7.data,com.google,com.vaadin.server,com.vaadin.ui,com.vaadin.util,com.vaadin.server.widgetsetutils,com.vaadin.event.dd,com.vaadin.annotations,com.vaadin.ui.renderers,com.vaadin.event,com.vaadin.v7.ui.components]"
vaadin/spring,"[com.vaadin.flow.component.button.testbench,org.mockito.invocation,com.vaadin.flow.component.button,net.jcip.annotations,com.vaadin.flow.component.login,com.vaadin.flow.component.notification.testbench,com.vaadin.flow.component.applayout,org.mockito,com.vaadin.flow.component.avatar,com.vaadin.flow.component.textfield.testbench,com.vaadin.flow.spring.security,com.vaadin.flow.component.login.testbench,com.vaadin.flow.component.upload.testbench,org.apache.http.client.methods,com.vaadin.flow.component.dialog,com.vaadin.flow.component.tabs,org.apache.http.impl.client,com.vaadin.flow.component.textfield,com.vaadin.flow.component.upload,com.vaadin.flow.spring,com.vaadin.flow.component.upload.receivers,org.springframework.security.oauth2.config.annotation,com.vaadin.flow.spring.annotation,org.mockito.stubbing,com.vaadin.flow.component.orderedlayout,com.vaadin.flow.component.notification]"
vandeseer/easytable,"[lombok,org.apache.pdfbox.pdmodel.common,org.hamcrest,org.mockito,lombok.experimental,org.apache.pdfbox.pdmodel,org.junit.rules,org.junit,org.apache.pdfbox.io,junit.framework,org.apache.pdfbox.pdmodel.font,org.hamcrest.core,de.redsix.pdfcompare,org.apache.pdfbox.pdmodel.graphics,org.apache.pdfbox.pdmodel.interactive]"
vanilladb/vanillacore,"[net.smacke.jaydio.channel,org.junit.runner,org.junit,net.smacke.jaydio.buffer,net.smacke.jaydio,org.junit.runners]"
vasia/gelly-streaming,[org.junit]
vbauer/jackdaw,"[org.apache.commons.lang3.time,org.apache.commons.lang3.tuple,org.apache.commons.lang3.reflect,com.squareup.javapoet,com.google,org.apache.commons.lang3,org.apache.commons.lang3.exception,org.apache.commons.io]"
vdenotaris/spring-boot-security-saml-sample,"[org.springframework.security.saml,org.springframework.security.saml.util,org.springframework.security.saml.userdetails,org.springframework.security.saml.parser,org.springframework.security.saml.websso,org.springframework.security.saml.key,org.springframework.security.saml.metadata,org.springframework.security.providers,org.springframework.security.saml.processor,org.springframework.security.saml.context,org.springframework.security.saml.log]"
vdmeer/asciitable,"[de.vandermeer.asciilist.checklist,de.svenjacobs.loremipsum,org.stringtemplate.v4,de.vandermeer.asciithemes.u8,org.junit,de.vandermeer.asciithemes,de.vandermeer.asciilist.itemize,de.vandermeer.translation.targets,de.vandermeer.asciithemes.a8,de.vandermeer.asciilist.enumerate,de.vandermeer.asciithemes.a7]"
vdurmont/emoji-java,"[org.junit.runner,org.junit,org.junit.runners,org.json,com.vdurmont.emoji]"
vdurmont/semver4j,"[org.junit.runner,org.junit,org.mockito,org.mockito.stubbing,org.junit.runners]"
veraPDF/veraPDF-library,"[org.verapdf.model.xmplayer,nl.jqno.equalsverifier,org.xmlunit.builder,org.junit.runner,nl.jqno.equalsverifier.api,org.junit,junit.framework,org.verapdf.model.baselayer,org.verapdf.model,org.mozilla.javascript,javanet.staxutils,org.junit.runners,org.xmlunit.diff]"
verhas/License3j,"[org.junit.jupiter.api,org.mockito]"
vert-x3/vertx-auth,"[org.apache.directory.server.core.partition.ldif,com.unboundid.ldap.sdk,org.apache.shiro.authz,org.apache.directory.server.core.changelog,de.flapdoodle.embed.mongo.config,org.apache.directory.server.core.partition,org.apache.shiro.subject,org.apache.shiro,org.testcontainers,org.apache.directory.server.core.schema,org.apache.directory.server.core.partition.impl.btree.jdbm,org.junit.rules,org.junit.runner,org.apache.shiro.mgt,org.apache.directory.server.core,org.junit,de.flapdoodle.embed.mongo,junit.framework,de.flapdoodle.embed.mongo.distribution,org.apache.directory.server.ldap,org.apache.directory.server.core.integ,org.apache,org.junit.runners,org.apache.shiro.realm,org.apache.shiro.authc]"
vert-x3/vertx-guide-for-java-devs,"[org.junit.runner,org.junit,io.vertx.reactivex,com.github.rjeschke.txtmark,io.vertx.ext.web.client]"
vert-x3/vertx-mqtt,"[org.eclipse.paho.client.mqttv3,org.mockito.invocation,org.eclipse.paho.mqttv5.common.packet,org.junit.runner,org.junit,junit.framework,org.eclipse.paho.mqttv5.client,org.eclipse.paho.client.mqttv3.persist,org.eclipse.paho.mqttv5.client.persist,org.mockito,org.testcontainers,org.eclipse.paho.mqttv5.common]"
vert-x3/vertx-mysql-postgresql-client,"[org.mockito.invocation,com.github.mauricio.async.db.postgresql,org.testcontainers.containers,org.mockito,com.jayway.awaitility,com.github.jasync.sql.db.mysql.util,com.github.mauricio.async.db.mysql,org.testcontainers,scala.collection,scala.math,scala.concurrent,com.github.jasync.sql.db.mysql,com.jayway.awaitility.core,com.github.jasync.sql.db.postgresql,com.github.mauricio.async.db.postgresql.column,org.junit.runner,org.junit,com.github.jasync.sql.db.postgresql.column,scala.util,scala,org.junit.experimental,scala.runtime,com.github.mauricio.async.db.mysql.util]"
vert-x3/vertx-rx,"[org.testcontainers.containers,com.jayway.awaitility,io.reactivex.rxjava3.disposables,io.reactivex.rxjava3.annotations,io.reactivex.rxjava3.plugins,rx.internal,io.reactivex.rxjava3.internal.subscriptions,org.junit.rules,org.reactivestreams,org.junit.runner,io.reactivex.rxjava3.functions,org.junit,rx.observables,io.reactivex.rxjava3.core,rx,rx.exceptions,io.reactivex,io.vertx.reactivex.impl,io.reactivex.rxjava3.exceptions,rx.schedulers,io.reactivex.rxjava3.schedulers,io.vertx.reactivex,io.vertx.lang.rx,io.vertx.rx.java,io.vertx.rxjava3,rx.plugins,rx.functions,io.vertx.rxjava3.impl,junit.framework,rx.observers,io.reactivex.rxjava3.internal.disposables,rx.singles]"
vert-x3/vertx-service-discovery,"[redis.embedded,org.apache.curator.framework.listen,org.apache.zookeeper,io.vertx.servicediscovery,com.jayway.awaitility,org.assertj.core.api,org.apache.curator.framework.state,io.vertx.servicediscovery.types,org.apache.curator.framework,com.jayway.awaitility.core,io.vertx.redis.client,org.junit.runner,org.junit,de.flapdoodle.embed.mongo,de.flapdoodle.embed.mongo.distribution,io.vertx.ext.web.client,org.apache.curator.test,io.vertx.servicediscovery.impl,org.apache.curator.x.discovery,io.vertx.servicediscovery.spi,org.apache.curator.framework.api,com.github.dockerjava.core,de.flapdoodle.embed.mongo.config,okhttp3,io.fabric8.openshift.client.server.mock,io.vertx.ext.consul,com.github.dockerjava.httpclient5,junit.framework,io.fabric8.kubernetes.client.server.mock]"
ververica/flink-training-exercises,"[org.apache.flink.table.api,org.apache.flink.table.descriptors,org.joda.time.format,org.apache.flink.table.types,org.joda.time,org.assertj.core.api,org.apache.flink.table.sources,org.joda.time.base,org.apache.flink.table.sources.wmstrategies,org.junit,org.apache.flink.api.java.utils,org.apache.flink.api.java,org.apache.commons.math3.stat.regression,org.apache.flink.table.functions]"
vespa-engine/sample-apps,"[com.yahoo.language.simple,com.huaban.analysis.jieba,org.immutables.gson,com.yahoo.component,com.yahoo.language.wordpiece,org.apache.http.entity,com.yahoo.language,org.apache.http.util,org.immutables.value,org.apache.http.client.methods,com.yahoo.config,com.google.inject,com.yahoo.language.opennlp,com.yahoo.language.process,org.junit,com.yahoo.component.provider,com.yahoo.language.detect,org.apache.http.impl.client,org.apache.http]"
victools/jsonschema-generator,"[com.fasterxml.classmate.members,junitparams,org.mockito.invocation,com.fasterxml.jackson.databind.cfg,org.apache.maven.project,com.fasterxml.jackson.databind.node,org.apache.maven.artifact,com.fasterxml.jackson.core,org.apache.maven.plugins.annotations,com.github.victools.jsonschema.module.jackson,org.reflections.scanners,org.apache.maven.plugin.testing,org.junit.runner,com.github.victools.jsonschema.generator.impl,com.github.victools.jsonschema.module.swagger2,org.junit,io.swagger.annotations,org.apache.maven.plugin.logging,org.apache.maven.plugin,com.fasterxml.jackson.databind.annotation,com.github.victools.jsonschema.generator.naming,com.networknt.schema,junitparams.naming,org.reflections.util,org.mockito.junit,com.github.victools.jsonschema.module.javax.validation,com.github.victools.jsonschema.generator,com.fasterxml.jackson.annotation,org.mockito,com.fasterxml.jackson.databind.introspect,org.skyscreamer.jsonassert,com.fasterxml.jackson.core.json,com.github.victools.jsonschema.module.swagger15,jakarta.validation.constraints,io.swagger.v3.oas.annotations.media,org.slf4j,com.fasterxml.classmate,org.reflections,com.fasterxml.jackson.databind,com.fasterxml.jackson.databind.type,org.mockito.stubbing,com.github.victools.jsonschema.module.jakarta.validation,org.junit.runners]"
vincentrussell/sql-to-mongo-db-query-converter,"[org.bson.json,org.apache.commons.io,net.sf.jsqlparser,de.flapdoodle.embed.mongo.config,net.sf.jsqlparser.statement,org.junit.contrib.java.lang.system,org.joda.time,com.google,net.sf.jsqlparser.parser,org.skyscreamer.jsonassert,org.bson.types,org.calrissian.mango.collect,org.joda.time.base,org.bson,net.sf.jsqlparser.schema,org.junit.rules,com.joestelmach.natty,org.junit,org.apache.commons.cli,junit.framework,de.flapdoodle.embed.mongo.distribution,de.flapdoodle.embed.mongo,com.mongodb.client,net.sf.jsqlparser.expression,org.joda.time.format]"
vinumeris/lighthouse,"[org.bitcoinj.params,org.bitcoinj.core.listeners,org.bitcoinj.crypto,org.javatuples,org.bitcoinj.script,com.vinumeris.crashfx,com.subgraph.orchid,com.vinumeris.updatefx,net.glxn.qrgen.image,com.googlecode.protobuf.format,org.junit,org.bitcoinj.core,org.bitcoinj.protocols.payments,org.pegdown,org.bitcoinj.uri,joptsimple,net.glxn.qrgen,de.jensd.fx.fontawesome,net.jcip.annotations,org.pegdown.ast,org.bitcoinj.store,com.google.protobuf,org.controlsfx.control,org.bitcoin.protocols.payments,com.google,org.spongycastle.crypto.signers,gnu.gettext,org.bitcoinj.utils,org.spongycastle.crypto.params,org.bitcoinj.wallet,org.fxmisc.easybind]"
vipshop/vjtools,"[org.sonar.java.ast,org.sonar.java,org.sonar.api.server,com.vip.vjtools.vjkit.base,com.vip.vjtools.vjkit.number,org.sonar.plugins.java,org.assertj.core.api,org.sonar.check,org.dom4j,org.apache.commons.lang3.exception,org.mockito.internal,org.apache.commons.lang3.time,org.junit.rules,org.junit.runner,org.junit,org.sonar.api,org.sonar.java.matcher,joptsimple,ch.qos.logback.classic,com.fasterxml.jackson.databind.util,com.alibaba.fastjson,org.apache.commons.lang3.reflect,org.sonar.api.utils,org.sonar.java.model,com.google,org.skyscreamer.jsonassert,com.vip.vjtools.vjkit.concurrent.threadpool,com.alibaba.fastjson.serializer,org.sonar.api.rule,org.slf4j,org.apache.commons.lang3.mutable,org.dozer,org.sonar.api.rules,com.fasterxml.jackson.databind,com.fasterxml.jackson.databind.type,org.apache.commons.lang3.builder,org.apache.commons.lang3.math,org.apache.commons.lang3,org.sonar.squidbridge.annotations]"
viritin/viritin,"[org.apache.commons.beanutils.expression,org.apache.commons.io.output,org.apache.commons.lang3.mutable,org.markdown4j,org.apache.commons.beanutils,org.apache.commons.lang3,org.apache.commons.io]"
virjar/sekiro,"[com.virjar.sekiro.business.api.fastjson,lombok,com.virjar.sekiro.business.netty.handler.codec.http.websocketx,com.virjar.sekiro.business.api.core,com.virjar.sekiro.business.api.log,com.google,com.virjar.sekiro.business.api,com.virjar.sekiro.business.api.interfaze,com.virjar.sekiro.business.api.protocol,com.virjar.sekiro.business.api.util,com.virjar.sekiro.business.api.invoker,com.virjar.sekiro.business.api.nat,org.apache.commons.lang3.math,com.virjar.sekiro.business.netty.handler.codec.http,org.apache.commons.lang3,lombok.extern,org.apache.commons.io]"
vision4j/vision4j-collection,"[org.slf4j,com.vision4j.completion,com.vision4j.detection,com.vision4j.segmentation,com.vision4j.classification,com.vision4j.utils,com.vision4j.face.detection]"
viskell/viskell,"[org.junit.runner,org.powermock.modules.junit4,org.junit,com.google,org.antlr.v4.runtime,org.antlr.v4.runtime.tree,jfxtras.scene.layout]"
vitalidze/chromecast-java-api-v2,"[org.slf4j,org.junit.rules,org.junit,com.google.protobuf,com.fasterxml.jackson.annotation,com.fasterxml.jackson.databind,com.fasterxml.jackson.databind.annotation]"
vitalidze/traccar-web,"[org.mockito.invocation,com.sencha.gxt.data.shared.event,com.google.gwt.i18n.client.impl,com.sencha.gxt.state.client,org.gwtopenmaps.openlayers.client.format,com.google.gwt.codegen.server,org.gwtopenmaps.openlayers.client,com.sencha.gxt.core.client.util,com.google.inject.matcher,com.sencha.gxt.data.shared,com.google.gwt.i18n.shared,com.google.inject.util,com.google.gwt.user.client.ui,com.google.gwt.event.shared,com.google.gwt.user.server.rpc,com.google.gwt.xml.client,com.sencha.gxt.theme.base.client,org.gwtopenmaps.openlayers.client.layer,com.google.gwt.i18n.rebind,org.mockito,org.apache.commons.fileupload.servlet,com.google.gwt.user.rebind,com.google.gwt.http.client,com.google.gwt.event.logical.shared,com.google.inject.persist,com.google.gwt.uibinder.client,com.sencha.gxt.core.client.resources,com.google.gwt.user.client,com.google.gwt.editor.client,com.google.gwt.text.shared,com.sencha.gxt.core.client,com.sencha.gxt.data.shared.loader,org.hibernate.proxy,com.sencha.gxt.widget.core.client,com.google.gwt.safehtml.shared,com.fasterxml.jackson.databind.module,com.sencha.gxt.theme.neptune.client.base.window,org.apache.commons.lang3,com.google.web.bindery.autobean.shared,com.sencha.gxt.core.client.dom,com.google.web.bindery.event.shared,com.sencha.gxt.theme.neptune.client.base.toolbar,com.sencha.gxt.data.client.loader,com.fasterxml.jackson.core,org.apache.commons.fileupload,org.gwtopenmaps.openlayers.client.control,com.google.gwt.i18n.server,org.gwtopenmaps.openlayers.client.feature,com.google.gwt.dom.client,com.google.inject.multibindings,org.gwtopenmaps.openlayers.client.util,org.hibernate.cfg,org.junit.rules,org.junit,com.google.gwt.core.client,com.google.gwt.user.client.rpc,com.google.gwt.cell.client,com.google.inject.binder,com.sencha.gxt.dnd.core.client,com.google.gwt.safehtml.client,com.sencha.gxt.theme.neptune.client.base.panel,org.mockito.junit,org.gwtopenmaps.openlayers.client.geometry,com.google.gwt.resources.client,com.google.gwt.i18n.client.constants,com.sencha.gxt.cell.core.client,com.google.gwt.event.dom.client,com.github.nmorel.gwtjackson.client,org.apache.commons.lang3.reflect,com.google.gwt.regexp.shared,com.google.gwt.json.client,com.fasterxml.jackson.annotation,com.floreysoft.jmte,com.google.inject.persist.jpa,com.google.gwt.safecss.shared,org.hibernate.jpa,com.google.inject,org.gwtopenmaps.openlayers.client.handler,com.sencha.gxt.theme.neptune.client.base.tabs,org.gwtopenmaps.openlayers.client.event,com.google.gwt.i18n.client,com.google.inject.servlet,com.fasterxml.jackson.databind,org.mockito.stubbing,org.hibernate.dialect]"
vivo-project/VIVO,"[edu.cornell.mannlib.orcidclient.beans,edu.cornell.mannlib.vitro.webapp.utils,edu.cornell.mannlib.vitro.webapp.auth,org.springframework.beans.factory,edu.cornell.mannlib.vitro.webapp.reasoner,edu.cornell.mannlib.vitro.webapp.beans,edu.cornell.mannlib.vitro.webapp.config,edu.cornell.mannlib.vitro.webapp.edit,org.junit.runner,org.junit,edu.cornell.mannlib.vitro.webapp.dao,com.itextpdf.text,edu.cornell.mannlib.vitro.webapp.application,edu.cornell.mannlib.orcidclient.actions,edu.cornell.mannlib.vedit.beans,edu.cornell.mannlib.semservices.util,com.itextpdf.text.pdf,edu.cornell.mannlib.vitro.webapp.rdfservice,edu.cornell.mannlib.orcidclient.auth,edu.cornell.mannlib.vitro.webapp.startup,edu.cornell.mannlib.vitro.webapp.searchindex,org.apache.http.client.fluent,edu.cornell.mannlib.semservices.exceptions,edu.cornell.mannlib.semservices.bo,edu.cornell.mannlib.orcidclient.context,org.springframework.context.support,edu.cornell.mannlib.vitro.webapp.web,edu.cornell.mannlib.vitro.webapp.modules,org.springframework.context,edu.cornell.mannlib.orcidclient.model,edu.cornell.mannlib.vitro.webapp.i18n,edu.cornell.mannlib.vitro.webapp.filestorage,edu.cornell.mannlib.orcidclient,edu.cornell.mannlib.vitro.webapp.controller,edu.cornell.mannlib.semservices.service,edu.cornell.mannlib.vitro.webapp.search,edu.cornell.mannlib.vitro.webapp.modelaccess,org.junit.runners,edu.cornell.mannlib.vitro.webapp.searchindex.documentBuilding]"
vladimir-bukhtoyarov/bucket4j,"[org.littlegrid,com.github.rollingmetrics.histogram,org.openjdk.jmh.runner,io.github.resilience4j.ratelimiter,org.classdump.luna.lib,org.apache.ignite.configuration,com.tangosol.util,org.apache.ignite.cluster,org.classdump.luna,io.github.bucket4j.util,com.tangosol.util.processor,org.classdump.luna.load,com.hazelcast.internal.nio,org.infinispan.configuration,io.github.bucket4j.distributed,org.redisson.client,org.classdump.luna.impl,org.redisson.command,io.github.bucket4j.grid.hazelcast,org.apache.ignite.spi,org.apache.ignite.lang,org.redisson.connection,org.openjdk.jol.info,org.redisson.config,com.hazelcast.core,com.zaxxer.hikari,org.apache.ignite.compute,io.github.bucket4j.local,org.openjdk.jmh.annotations,junit.framework,org.classdump.luna.exec,com.hazelcast.nio,org.infinispan,org.testcontainers.containers,org.classdump.luna.compiler,org.apache.ignite.client,com.mysql.cj.jdbc,org.apache.ignite.cache,com.codahale.metrics,io.github.bucket4j,org.junit.rules,org.junit,com.hazelcast.nio.serialization,com.tangosol.io.pof,org.infinispan.functional,org.redisson.api,org.apache.ignite.resources,org.classdump.luna.env,com.hazelcast.internal.serialization,org.infinispan.util,org.classdump.luna.runtime,org.openjdk.jmh.profile,com.google,com.github.rollingmetrics.histogram.hdr,org.testcontainers,com.hazelcast.map,com.hazelcast.config,io.github.resilience4j.ratelimiter.internal,com.tangosol.io,com.github.rollingmetrics.dropwizard,org.infinispan.manager,org.ehcache.jsr107,com.tangosol.net,org.apache.ignite]"
vladmihalcea/hibernate-master-class,"[com.mysql.jdbc.jdbc2,net.sf.ehcache,org.hibernate.type,org.hibernate.persister,net.ttddyy.dsproxy.support,org.hibernate.engine,org.hibernate.cfg,org.hibernate.annotations,org.junit.rules,org.junit.runner,org.postgresql.ds,org.junit,org.hibernate.id,org.hibernate.stat,net.ttddyy.dsproxy.listener,org.hibernate.jdbc,org.hibernate.jpa.boot,org.hsqldb,org.hibernate,org.hibernate.boot,org.hibernate.jpa,org.slf4j,net.ttddyy.dsproxy,net.sourceforge.jtds.jdbcx,org.hibernate.cache,org.hibernate.transform,org.hibernate.exception,org.apache.commons.lang3.builder,org.hibernate.criterion,org.hibernate.dialect,org.junit.runners]"
vladmihalcea/hibernate-types,"[org.hibernate.metamodel,com.mysql.jdbc.jdbc2,com.microsoft,org.postgresql.util,org.hibernate.type,org.hibernate.service,org.h2.jdbcx,org.hibernate.usertype,org.hibernate.engine,org.hibernate.cfg,org.hibernate.annotations,org.postgresql.ds,org.junit,org.hibernate.id,org.hibernate.internal,org.hibernate.cache.ehcache,org.hibernate.query,net.ttddyy.dsproxy.listener,org.hamcrest,org.hibernate.tool,org.hibernate.mapping,org.hibernate.jdbc,com.google,org.hibernate.jpa.boot,org.hsqldb,org.hibernate,org.hibernate.boot,org.hibernate.jpa,org.slf4j,net.ttddyy.dsproxy,com.fasterxml.jackson.databind,org.hibernate.transform,org.hibernate.exception,com.fasterxml.jackson.databind.type,org.hibernate.integrator,org.hibernate.resource,com.fasterxml.jackson.databind.module,org.hibernate.dialect,org.hibernate.ejb]"
vlingo/xoom-actors,"[org.graalvm.nativeimage.c,io.vlingo.xoom.common.identity,org.mockito.runners,org.slf4j,org.junit.runner,org.junit,org.agrona.concurrent,io.vlingo.xoom.common.completes,org.mockito,io.vlingo.xoom.common.compiler,org.mockito.stubbing,io.vlingo.xoom.common]"
vlingo/xoom-examples,"[io.vlingo.xoom.http,org.mockito.verification,io.vlingo.xoom.symbio.store.common.jdbc.postgres,io.vlingo.xoom.common.version,io.vlingo.xoom.lattice.model.stateful,io.vlingo.xoom.http.resource,io.vlingo.xoom.symbio.store.state.jdbc,io.restassured.mapper,io.vlingo.xoom.turbo.actors,com.google.common.base,io.restassured.response,io.vlingo.xoom.turbo.exchange,io.restassured,org.junit.jupiter.api,org.junit,io.vlingo.xoom.lattice.exchange.camel,io.restassured.filter,io.vlingo.xoom.symbio.store,io.vlingo.xoom.common.serialization,io.vlingo.xoom.cluster.model,com.google.common.collect,org.flywaydb.core,io.vlingo.xoom.common.crypto,io.vlingo.xoom.actors,io.vlingo.xoom.lattice.exchange.camel.adapter,io.vlingo.xoom.common.config,io.restassured.specification,io.vlingo.xoom.actors.pubsub,org.hamcrest,io.vlingo.xoom.lattice.grid,io.vlingo.xoom.turbo.annotation,io.vlingo.xoom.symbio.store.common.jdbc,io.vlingo.xoom.actors.testkit,org.mockito,io.vlingo.xoom.lattice.model,io.restassured.http,io.vlingo.xoom.lattice.model.projection,io.vlingo.xoom.lattice.exchange,io.vlingo.xoom.lattice.grid.spaces,io.vlingo.xoom.common,org.hamcrest.text,org.flywaydb.core.api,io.vlingo.xoom.lattice.model.sourcing,io.vlingo.xoom.lattice.query,io.vlingo.xoom.common.identity,io.vlingo.xoom.cluster,io.vlingo.xoom.turbo,org.openjdk.jmh.annotations,io.vlingo.xoom.symbio.store.journal.jdbc,io.vlingo.xoom.symbio.store.state.jdbc.postgres,io.vlingo.xoom.turbo.storage,io.vlingo.xoom.lattice.exchange.camel.sender,org.mockito.stubbing,io.vlingo.xoom.symbio,io.restassured.parsing]"
vmi/selenese-runner-java,"[org.littleshoot.proxy.impl,org.apache.xpath,org.openqa.selenium.interactions,org.apache.commons.lang3.time,org.junit.rules,org.junit.runner,org.junit,org.openqa.selenium,com.google.inject.matcher,org.openqa.selenium.support.ui,com.gargoylesoftware.htmlunit,org.apache.commons.io,ch.qos.logback.classic,org.apache.commons.io.output,com.assertthat.selenium_shutterbug.core,org.hamcrest,org.littleshoot.proxy,com.floreysoft.jmte.token,com.google,org.openqa.selenium.remote,com.floreysoft.jmte,org.openqa.selenium.io,org.slf4j.bridge,com.google.inject,org.slf4j,org.kohsuke.args4j,org.openqa.selenium.remote.service,org.cyberneko.html.parsers,org.apache.commons.lang3.math,org.openqa.selenium.net,org.apache.commons.lang3,org.junit.runners,org.apache.commons.text]"
vmware-archive/xenon,"[io.netty.channel.nio,com.github.dockerjava.api,org.apache.lucene.store,io.netty.handler.ssl,org.assertj.core.data,org.junit.runner,io.netty.handler.codec,io.opentracing.propagation,org.apache.lucene.codecs,io.netty.channel.socket,com.vmware.xenon.common.config,com.vmware.xenon.common.http,org.apache.lucene.document,com.vmware.xenon.services.common,io.netty.buffer,org.apache.lucene.analysis,com.github.dockerjava.api.model,com.esotericsoftware.kryo.io,io.netty.util,io.opentracing.mock,io.netty.handler.logging,zipkin2.reporter.urlconnection,io.netty.util.internal,junit.framework,org.openjdk.jmh.annotations,com.vmware.xenon.ui,com.esotericsoftware.kryo,org.mozilla.javascript,com.vmware.xenon.common.jwt,org.junit.runners,com.uber.jaeger,org.assertj.core.api,com.vmware.xenon.common.fsm,zipkin2.reporter.okhttp3,org.junit.rules,org.apache.lucene.util,com.vmware.xenon.common,org.junit,com.github.dockerjava.api.command,io.netty.bootstrap,org.apache.lucene.search.grouping,io.opentracing,com.esotericsoftware.kryo.serializers,org.apache.lucene.index,io.netty.util.concurrent,com.github.dockerjava.core.async,io.opentracing.util,com.github.dockerjava.core,org.apache.lucene.search,edu.umd.cs.findbugs.annotations,brave.opentracing,com.vmware.xenon.common.serialization,com.google,org.apache.lucene.codecs.lucene60,com.github.dockerjava.core.command,io.netty.channel,com.github.dockerjava.api.exception,org.mozilla.javascript.annotations,io.opentracing.tag]"
vmware/vsphere-automation-sdk-java,"[org.slf4j,org.apache.http.client,org.apache.http.conn.ssl,org.apache.commons.cli,org.apache.http.impl.client,org.apache.commons.configuration,com.fasterxml.jackson.databind.node,org.apache.http.impl.conn,org.apache.http.client.config,com.fasterxml.jackson.databind,org.apache.http.conn.socket,org.apache.http.client.methods]"
voodoodyne/subethasmtp,"[mockit,org.slf4j,org.junit,junit.framework,com.sun.mail.smtp]"
vt-middleware/passay,"[org.springframework.context.i18n,com.sun.codemodel,org.cryptacular.spec,org.testng.internal,com.google,org.springframework.context.support,org.hsqldb,org.cryptacular.bean,org.testng,org.testng.annotations,org.springframework.context]"
vvakame/JsonPullParser,"[net.vvakame.util.jsonpullparser.builder,com.google.api.client.test.json,org.junit,com.google.api.client.json,org.mvel2.templates,com.google.api.client.json.jackson2,net.vvakame.util.jsonpullparser,net.vvakame.util.jsonpullparser.util,net.vvakame.util.jsonpullparser.annotation]"
